race_id,Track,Driver,Lap Time,Starting Position,finished,aero,Power,grip,reliability,pit time,overtaking,defending,consistency,fuel_mgt,tire_mgt,wet_ability,wet qualifying,win,wet race laps,setup_id,BOOST,pit stops
689,Singapore,Ricciardo,44.948,16,4,71,88,52,79,3.11,98,82,42,20,54,83,TRUE,Yes,FALSE,9,,
689,Singapore,Grosjean,45.678,4,1,71,88,52,79,3.11,85,65,63,77,90,90,TRUE,Yes,FALSE,9,,
688,Singapore,Grosjean,43.539,9,2,71,88,52,79,3.11,85,65,63,77,90,90,FALSE,No,FALSE,9,,
688,Singapore,Ricciardo,44.519,16,6,71,88,52,79,3.11,98,82,42,20,54,83,FALSE,No,FALSE,9,,
687,Monaco,Bottas,32.767,4,1,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,FALSE,9,,
687,Monaco,Ricciardo,32.828,8,4,71,88,52,79,3.11,98,82,42,20,54,83,FALSE,Yes,FALSE,9,,
686,Monaco,Magnussen,32.695,6,2,71,88,52,79,3.11,79,96,36,88,68,79,FALSE,Yes,FALSE,9,,
686,Monaco,Leclerc,32.633,4,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
685,Baku,Leclerc,35.352,3,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
685,Baku,Magnussen,36.014,11,2,71,88,52,79,3.11,79,96,36,88,68,79,FALSE,Yes,FALSE,9,,
684,Baku,Magnussen,35.534,10,3,71,88,52,79,3.11,79,96,36,88,68,79,FALSE,Yes,FALSE,9,,
684,Baku,Leclerc,35.475,7,4,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
683,Baku,Magnussen,36.093,15,5,71,88,52,79,3.11,79,96,36,88,68,79,FALSE,Yes,FALSE,9,,
683,Baku,Leclerc,35.433,4,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
682,Baku,Leclerc,35.437,4,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
682,Baku,Magnussen,35.886,12,4,71,88,52,79,3.11,79,96,36,88,68,79,FALSE,Yes,FALSE,9,,
681,Singapore,Magnussen,44.13,14,2,75,88,66,66,3.24,79,96,36,88,68,79,FALSE,Yes,FALSE,1,,
681,Singapore,Leclerc,43.356,6,3,75,88,66,66,3.24,67,70,90,100,64,44,FALSE,Yes,FALSE,1,,
680,Monaco,Leclerc,32.776,6,8,75,88,66,66,3.24,67,70,90,100,64,44,FALSE,No,TRUE,1,,
680,Monaco,Magnussen,32.965,12,9,75,88,66,66,3.24,79,96,36,88,68,79,FALSE,No,TRUE,1,,
679,Baku,Magnussen,35.221,1,1,75,88,66,66,3.24,79,96,36,88,68,79,FALSE,Yes,FALSE,1,,
679,Baku,Leclerc,35.386,5,2,75,88,66,66,3.24,67,70,90,100,64,44,FALSE,Yes,FALSE,1,,
678,Monaco,Leclerc,32.7,5,4,75,88,66,66,3.24,67,70,90,100,64,44,FALSE,Yes,FALSE,1,,
678,Monaco,Magnussen,33.175,10,3,75,88,66,66,3.24,79,96,36,88,68,79,FALSE,Yes,FALSE,1,,
677,Baku,Leclerc,35.408,4,1,75,88,66,66,3.24,67,70,90,100,64,44,FALSE,Yes,FALSE,1,,
677,Baku,Magnussen,35.652,10,2,75,88,66,66,3.24,79,96,36,88,68,79,FALSE,Yes,FALSE,1,,
676,Baku,Magnussen,35.825,12,3,75,88,66,66,3.24,79,96,36,88,68,79,FALSE,Yes,FALSE,1,,
676,Baku,Leclerc,35.502,6,1,75,88,66,66,3.24,67,70,90,100,64,44,FALSE,Yes,FALSE,1,,
675,Baku,Leclerc,35.447,5,1,77,88,66,61,3.94,67,70,90,100,64,44,FALSE,Yes,FALSE,2,,
675,Baku,Magnussen,35.415,3,2,77,88,66,61,3.94,79,96,36,88,68,79,FALSE,Yes,FALSE,2,,
674,Singapore,Magnussen,43.575,8,4,77,88,66,61,3.94,79,96,36,88,68,79,FALSE,Yes,FALSE,2,,
674,Singapore,Leclerc,43.422,5,2,77,88,66,61,3.94,67,70,90,100,64,44,FALSE,Yes,FALSE,2,,
673,Monaco,Leclerc,32.694,5,1,77,88,66,61,3.94,67,70,90,100,64,44,FALSE,Yes,FALSE,2,,
673,Monaco,Magnussen,33.04,10,7,77,88,66,61,3.94,79,96,36,88,68,79,FALSE,Yes,FALSE,2,,
672,Monaco,Magnussen,33.344,17,8,77,88,66,61,3.94,79,96,36,88,68,79,FALSE,No,FALSE,2,,
672,Monaco,Leclerc,32.622,4,2,77,88,66,61,3.94,67,70,90,100,64,44,FALSE,No,FALSE,2,,
671,Monaco,Leclerc,32.624,4,3,77,88,66,61,3.94,67,70,90,100,64,44,FALSE,No,TRUE,2,,
671,Monaco,Magnussen,33.037,13,6,77,88,66,61,3.94,79,96,36,88,68,79,FALSE,No,TRUE,2,,
670,Monaco,Leclerc,32.807,7,2,77,88,66,61,3.94,67,70,90,100,64,44,FALSE,Yes,FALSE,2,,
670,Monaco,Magnussen,33.419,15,0,77,88,66,61,3.94,79,96,36,88,68,79,FALSE,Yes,FALSE,2,,
669,Singapore,Magnussen,43.852,11,4,77,88,66,61,3.94,79,96,36,88,68,79,FALSE,Yes,FALSE,2,,
669,Singapore,Leclerc,43.332,5,1,77,88,66,61,3.94,67,70,90,100,64,44,FALSE,Yes,FALSE,2,,
667,Monaco,Leclerc,32.661,3,1,77,88,66,61,3.94,67,70,90,100,64,44,FALSE,Yes,FALSE,2,,
667,Monaco,Magnussen,33.259,14,7,77,88,66,61,3.94,79,96,36,88,68,79,FALSE,Yes,FALSE,2,,
666,Monaco,Leclerc,32.691,4,2,77,88,66,61,3.94,67,70,90,100,64,44,FALSE,Yes,FALSE,2,,
666,Monaco,Magnussen,32.924,9,3,77,88,66,61,3.94,79,96,36,88,68,79,FALSE,Yes,FALSE,2,,
665,Singapore,Magnussen,45.243,4,1,77,88,66,61,3.94,79,96,36,88,68,79,TRUE,Yes,FALSE,2,,
665,Singapore,Leclerc,43.483,14,2,77,88,66,61,3.94,67,70,90,100,64,44,TRUE,Yes,FALSE,2,,
664,Monaco,Leclerc,32.79,8,6,77,88,66,61,3.94,67,70,90,100,64,44,FALSE,Yes,FALSE,2,,
664,Monaco,Magnussen,32.561,2,1,77,88,66,61,3.94,79,96,36,88,68,79,FALSE,Yes,FALSE,2,,
663,Singapore,Leclerc,43.249,4,1,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,Yes,FALSE,3,,
663,Singapore,Magnussen,43.498,8,2,75,84,68,59,2.9,79,96,36,88,68,79,FALSE,Yes,FALSE,3,,
662,Monaco,Leclerc,32.674,5,3,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,Yes,FALSE,3,,
662,Monaco,Magnussen,33.033,11,2,75,84,68,59,2.9,79,96,36,88,68,79,FALSE,Yes,FALSE,3,,
661,Baku,Magnussen,35.789,12,4,75,84,68,59,2.9,79,96,36,88,68,79,FALSE,Yes,FALSE,3,,
661,Baku,Leclerc,35.457,5,1,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,Yes,FALSE,3,,
660,Monaco,Magnussen,33.397,14,8,75,84,68,59,2.9,79,96,36,88,68,79,FALSE,Yes,FALSE,3,,
660,Monaco,Leclerc,32.816,8,1,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,Yes,FALSE,3,,
659,Baku,Leclerc,35.431,6,4,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,Yes,FALSE,3,,
659,Baku,Magnussen,35.448,7,1,75,84,68,59,2.9,79,96,36,88,68,79,FALSE,Yes,FALSE,3,,
658,Singapore,Leclerc,36.578,12,9,75,84,68,59,2.9,67,70,90,100,64,44,TRUE,Yes,FALSE,3,,
658,Singapore,Magnussen,45.399,7,3,75,84,68,59,2.9,79,96,36,88,68,79,TRUE,Yes,FALSE,3,,
657,Monaco,Magnussen,33.349,19,6,75,84,68,59,2.9,79,96,36,88,68,79,FALSE,No,FALSE,3,,
657,Monaco,Leclerc,32.812,6,5,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,No,FALSE,3,,
656,Monaco,Perez,32.82,9,5,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,No,FALSE,3,,
656,Monaco,Magnussen,32.728,8,3,75,84,68,59,2.9,79,96,36,88,68,79,FALSE,No,FALSE,3,,
655,Monaco,Magnussen,33.161,12,4,75,84,68,59,2.9,79,96,36,88,68,79,FALSE,No,TRUE,3,,
655,Monaco,Perez,32.636,4,3,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,No,TRUE,3,,
654,Singapore,Magnussen,45.383,6,1,75,84,68,59,2.9,79,96,36,88,68,79,TRUE,Yes,FALSE,3,,
654,Singapore,Leclerc,45.766,12,3,75,84,68,59,2.9,67,70,90,100,64,44,TRUE,Yes,FALSE,3,,
653,Baku,Magnussen,36.091,14,2,75,84,68,59,2.9,79,96,36,88,68,79,FALSE,Yes,FALSE,3,,
653,Baku,Leclerc,35.461,6,1,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,Yes,FALSE,3,,
652,Monaco,Magnussen,32.98,10,2,75,84,68,59,2.9,79,96,36,88,68,79,FALSE,Yes,TRUE,3,,
652,Monaco,Leclerc,32.76,4,1,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,Yes,TRUE,3,,
651,Monaco,Magnussen,33.113,5,3,75,84,68,59,2.9,79,96,36,88,68,79,FALSE,Yes,FALSE,3,,
651,Monaco,Leclerc,32.769,11,2,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,Yes,FALSE,3,,
650,Singapore,Perez,43.498,10,1,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,Yes,FALSE,3,,
650,Singapore,Leclerc,43.254,4,2,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,Yes,FALSE,3,,
649,Singapore,Leclerc,43.221,3,1,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,Yes,FALSE,3,,
649,Singapore,Perez,43.479,9,3,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,Yes,FALSE,3,,
648,Singapore,Leclerc,43.415,6,3,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,Yes,TRUE,3,,
648,Singapore,Perez,43.517,8,4,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,Yes,TRUE,3,,
647,Singapore,Perez,43.532,9,2,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,Yes,FALSE,3,,
647,Singapore,Leclerc,43.446,6,1,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,Yes,FALSE,3,,
646,Monaco,Leclerc,32.703,5,2,75,84,68,59,2.9,67,70,90,100,64,44,FALSE,Yes,FALSE,3,,
646,Monaco,Perez,32.744,7,3,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,Yes,FALSE,3,,
645,Monaco,Perez,32.778,7,3,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,Yes,FALSE,4,,
645,Monaco,Leclerc,32.654,4,1,77,84,68,54,3.6,67,70,90,100,64,44,FALSE,Yes,FALSE,4,,
644,Baku,Perez,35.612,11,4,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,No,FALSE,4,,
644,Baku,Leclerc,35.541,8,2,77,84,68,54,3.6,67,70,90,100,64,44,FALSE,No,FALSE,4,,
643,Singapore,Perez,43.531,9,3,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,Yes,FALSE,4,,
643,Singapore,Leclerc,43.477,6,1,77,84,68,54,3.6,67,70,90,100,64,44,FALSE,Yes,FALSE,4,,
642,Singapore,Leclerc,43.402,6,1,77,84,68,54,3.6,67,70,90,100,64,44,FALSE,Yes,FALSE,4,,
642,Singapore,Perez,43.434,7,2,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,Yes,FALSE,4,,
641,Baku,Perez,35.594,9,5,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,No,FALSE,4,,
641,Baku,Leclerc,35.427,4,1,77,84,68,54,3.6,67,70,90,100,64,44,FALSE,No,FALSE,4,,
640,Singapore,Leclerc,43.34,5,1,77,84,68,54,3.6,67,70,90,100,64,44,FALSE,Yes,FALSE,4,,
640,Singapore,Perez,43.42,7,2,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,Yes,FALSE,4,,
639,Monaco,Leclerc,32.805,9,8,73,88,63,66,3.54,67,70,90,100,64,44,FALSE,Yes,FALSE,6,,
639,Monaco,Perez,32.717,5,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,Yes,FALSE,6,,
638,Monaco,Leclerc,32.726,4,1,73,88,63,66,3.54,67,70,90,100,64,44,FALSE,Yes,FALSE,6,,
638,Monaco,Perez,32.752,6,5,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,Yes,FALSE,6,,
637,Monaco,Perez,32.745,5,2,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,Yes,FALSE,6,,
637,Monaco,Leclerc,32.736,4,1,73,88,63,66,3.54,67,70,90,100,64,44,FALSE,Yes,FALSE,6,,
636,Singapore,Perez,43.402,8,4,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,No,FALSE,6,,
636,Singapore,Leclerc,43.272,6,3,73,88,63,66,3.54,67,70,90,100,64,44,FALSE,No,FALSE,6,,
635,Baku,Perez,35.582,9,3,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,Yes,FALSE,6,,
635,Baku,Leclerc,35.402,4,1,73,88,63,66,3.54,67,70,90,100,64,44,FALSE,Yes,FALSE,6,,
634,Singapore,Leclerc,43.322,6,1,73,88,63,66,3.54,67,70,90,100,64,44,FALSE,Yes,FALSE,6,,
634,Singapore,Perez,43.503,10,4,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,Yes,FALSE,6,,
633,Baku,Leclerc,32.78,7,2,73,88,63,66,3.54,67,70,90,100,64,44,FALSE,No,FALSE,6,,
633,Baku,Perez,32.807,9,4,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,No,FALSE,6,,
632,Singapore,Perez,43.433,8,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,Yes,TRUE,6,,
632,Singapore,Leclerc,43.245,5,2,73,88,63,66,3.54,67,70,90,100,64,44,FALSE,Yes,TRUE,6,,
631,Singapore,Perez,43.514,7,3,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,Yes,TRUE,6,,
631,Singapore,Leclerc,43.306,4,1,73,88,63,66,3.54,67,70,90,100,64,44,FALSE,Yes,TRUE,6,,
630,Monaco,Leclerc,32.738,6,2,73,88,63,66,3.54,67,70,90,100,64,44,FALSE,Yes,FALSE,6,,
630,Monaco,Perez,32.75,8,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,Yes,FALSE,6,,
629,Monaco,Perez,32.837,9,3,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,Yes,FALSE,6,,
629,Monaco,Leclerc,32.723,4,1,73,88,63,66,3.54,67,70,90,100,64,44,FALSE,Yes,FALSE,6,,
628,Singapore,Magnussen,44.074,14,3,71,88,52,79,3.11,79,96,36,88,68,79,FALSE,Yes,FALSE,9,,
628,Singapore,Perez,43.48,9,1,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
627,Monaco,Ricciardo,33.917,21,8,71,88,52,79,3.11,98,82,42,20,54,83,FALSE,No,FALSE,9,,
627,Monaco,Perez,32.774,8,1,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,No,FALSE,9,,
626,Singapore,Sainz,44.212,9,2,71,88,52,79,3.11,100,90,48,96,52,76,TRUE,No,FALSE,9,,
626,Singapore,Ricciardo,44.77,13,4,71,88,52,79,3.11,98,82,42,20,54,83,TRUE,No,FALSE,9,,
625,Singapore,Stroll,44.008,12,7,71,88,52,79,3.11,67,54,39,62,72,42,FALSE,No,TRUE,9,,
625,Singapore,Raikkonen,43.764,10,4,71,88,52,79,3.11,71,64,90,38,25,45,FALSE,No,TRUE,9,,
624,Singapore,Sainz,43.729,11,6,72,87,58,75,2.84,100,90,48,96,52,76,FALSE,Yes,FALSE,7,,
624,Singapore,Bottas,43.453,5,1,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,Yes,FALSE,7,,
623,Singapore,Bottas,43.525,9,2,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,Yes,TRUE,7,,
623,Singapore,Sainz,43.898,12,5,72,87,58,75,2.84,100,90,48,96,52,76,FALSE,Yes,TRUE,7,,
622,Monaco,Sainz,32.722,6,2,72,87,58,75,2.84,100,90,48,96,52,76,FALSE,Yes,FALSE,7,,
622,Monaco,Bottas,32.828,10,3,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,Yes,FALSE,7,,
621,Monaco,Sainz,32.865,9,3,72,87,58,75,2.84,100,90,48,96,52,76,FALSE,Yes,TRUE,7,,
621,Monaco,Bottas,32.841,8,2,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,Yes,TRUE,7,,
620,Singapore,Perez,43.5,10,2,72,87,58,75,2.84,57,64,93,58,95,95,FALSE,Yes,FALSE,7,,
620,Singapore,Bottas,43.431,6,1,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,Yes,FALSE,7,,
619,Monaco,Bottas,32.835,9,1,69,90,65,68,3.18,43,33,95,92,95,41,FALSE,Yes,FALSE,8,,
619,Monaco,Leclerc,32.758,6,4,69,90,65,68,3.18,67,70,90,100,64,44,FALSE,Yes,FALSE,8,,
618,Monaco,Bottas,32.838,10,1,69,90,65,68,3.18,43,33,95,92,95,41,FALSE,No,FALSE,8,,
618,Monaco,Leclerc,32.704,6,5,69,90,65,68,3.18,67,70,90,100,64,44,FALSE,No,FALSE,8,,
617,Monaco,Leclerc,32.677,5,2,69,90,65,68,3.18,67,70,90,100,64,44,FALSE,Yes,FALSE,8,,
617,Monaco,Bottas,32.833,8,3,69,90,65,68,3.18,43,33,95,92,95,41,FALSE,Yes,FALSE,8,,
616,Baku,Bottas,35.54,7,3,69,90,65,68,3.18,43,33,95,92,95,41,FALSE,Yes,FALSE,8,,
616,Baku,Leclerc,38.837,5,2,69,90,65,68,3.18,67,70,90,100,64,44,FALSE,Yes,FALSE,8,,
615,Monaco,Leclerc,32.779,6,3,69,90,65,68,3.18,67,70,90,100,64,44,FALSE,,FALSE,8,,
615,Monaco,Bottas,32.807,7,2,69,90,65,68,3.18,43,33,95,92,95,41,FALSE,,FALSE,8,,
614,Monaco,Leclerc,32.661,4,1,69,90,65,68,3.18,67,70,90,100,64,44,FALSE,Yes,TRUE,8,,
614,Monaco,Bottas,32.815,9,3,69,90,65,68,3.18,43,33,95,92,95,41,FALSE,Yes,TRUE,8,,
613,Singapore,Leclerc,43.384,8,3,69,90,65,68,3.18,67,70,90,100,64,44,FALSE,Yes,FALSE,8,,
613,Singapore,Bottas,43.438,7,1,69,90,65,68,3.18,43,33,95,92,95,41,FALSE,Yes,FALSE,8,,
612,Singapore,Bottas,43.473,7,2,69,90,65,68,3.18,43,33,95,92,95,41,FALSE,Yes,FALSE,8,,
612,Singapore,Leclerc,43.221,5,1,69,90,65,68,3.18,67,70,90,100,64,44,FALSE,Yes,FALSE,8,,
611,Singapore,Bottas,43.419,8,2,69,90,65,68,3.18,43,33,95,92,95,41,FALSE,Yes,FALSE,8,,
611,Singapore,Leclerc,43.344,5,1,69,90,65,68,3.18,67,70,90,100,64,44,FALSE,Yes,FALSE,8,,
610,Singapore,Bottas,52.52,6,2,69,90,65,68,3.18,43,33,95,92,95,41,FALSE,Yes,TRUE,8,,
610,Singapore,Sainz,52.571,1,1,69,90,65,68,3.18,100,90,48,96,52,76,FALSE,Yes,TRUE,8,,
609,Monaco,Sainz,32.995,13,6,69,90,65,68,3.18,100,90,48,96,52,76,FALSE,No,FALSE,8,,
609,Monaco,Bottas,32.835,11,3,69,90,65,68,3.18,43,33,95,92,95,41,FALSE,No,FALSE,8,,
608,Singapore,Bottas,43.474,8,4,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,TRUE,9,,
608,Singapore,Sainz,42.962,1,1,71,88,52,79,3.11,100,90,48,96,52,76,FALSE,Yes,TRUE,9,,
607,Baku,Sainz,35.975,14,2,71,88,52,79,3.11,100,90,48,96,52,76,FALSE,Yes,FALSE,9,,
607,Baku,Bottas,35.592,9,1,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,FALSE,9,,
606,Baku,Bottas,35.581,6,1,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,FALSE,9,,
606,Baku,Sainz,35.606,8,5,71,88,52,79,3.11,100,90,48,96,52,76,FALSE,Yes,FALSE,9,,
605,Monaco,Bottas,32.766,7,4,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,No,TRUE,9,,
605,Monaco,Sainz,32.741,6,7,71,88,52,79,3.11,100,90,48,96,52,76,FALSE,No,TRUE,9,,
604,Monaco,Bottas,32.802,9,3,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,FALSE,9,,
604,Monaco,Leclerc,32.768,6,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
603,Baku,Bottas,35.556,8,2,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,FALSE,9,,
603,Baku,Leclerc,35.338,3,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
602,Singapore,Leclerc,43.371,5,3,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
602,Singapore,Bottas,43.526,8,4,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,FALSE,9,,
601,Singapore,Leclerc,43.296,4,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
601,Singapore,Bottas,43.421,6,4,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,FALSE,9,,
600,Singapore,Leclerc,43.378,6,2,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
600,Singapore,Bottas,43.434,7,1,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,FALSE,9,,
599,Baku,Bottas,35.546,6,1,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,FALSE,9,,
599,Baku,Leclerc,35.451,4,2,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
598,Baku,Bottas,35.514,6,1,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,FALSE,9,,
598,Baku,Leclerc,35.435,5,2,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
597,Singapore,Bottas,43.513,10,1,71,88,52,79,3.11,43,33,95,92,95,41,FALSE,Yes,FALSE,9,,
597,Singapore,Leclerc,43.319,5,3,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
596,Monaco,Perez,32.731,7,2,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
596,Monaco,Leclerc,32.676,5,3,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
595,Monaco,Leclerc,32.718,6,3,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
595,Monaco,Perez,32.783,8,1,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
594,Singapore,Perez,43.4,8,3,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
594,Singapore,Leclerc,43.315,5,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
593,Monaco,Perez,33.683,4,1,71,88,52,79,3.11,57,64,93,58,95,95,TRUE,Yes,FALSE,9,,
593,Monaco,Leclerc,32.402,13,12,71,88,52,79,3.11,67,70,90,100,64,44,TRUE,Yes,FALSE,9,,
592,Singapore,Leclerc,43.342,4,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
592,Singapore,Perez,43.416,6,2,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
591,Baku,Perez,35.567,7,3,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
591,Baku,Leclerc,35.344,3,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
590,Baku,Perez,35.487,9,1,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
590,Baku,Leclerc,35.429,6,2,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
589,Singapore,Perez,43.366,7,3,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
589,Singapore,Leclerc,43.325,5,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
588,Baku,Leclerc,35.345,3,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
588,Baku,Perez,35.518,7,2,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
587,Baku,Perez,35.582,10,4,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
587,Baku,Leclerc,35.453,6,2,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
586,Singapore,Perez,43.502,7,2,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
586,Singapore,Leclerc,43.382,4,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
585,Baku,Perez,35.559,9,1,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
585,Baku,Leclerc,35.43,6,2,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
584,Singapore,Leclerc,43.421,8,2,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
584,Singapore,Perez,43.341,4,1,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
583,Baku,Leclerc,35.358,2,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
583,Baku,Perez,35.584,9,2,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
582,Baku,Leclerc,35.36,3,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
582,Baku,Perez,35.449,5,2,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
581,Singapore,Leclerc,43.307,4,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,Yes,FALSE,9,,
581,Singapore,Perez,43.343,6,4,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,Yes,FALSE,9,,
579,Singapore,Leclerc,45.515,11,2,71,88,52,79,3.11,67,70,90,100,64,44,TRUE,No,FALSE,9,,
579,Singapore,Perez,45.27,3,1,71,88,52,79,3.11,57,64,93,58,95,95,TRUE,No,FALSE,9,,
578,Monaco,Leclerc,32.689,4,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,,FALSE,9,,
578,Monaco,Perez,32.838,8,4,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,,FALSE,9,,
577,Baku,Perez,35.532,8,2,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,,FALSE,9,,
577,Baku,Leclerc,35.392,5,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,,FALSE,9,,
576,Singapore,Perez,43.51,9,5,71,88,52,79,3.11,57,64,93,58,95,95,FALSE,,FALSE,9,,
576,Singapore,Leclerc,43.353,6,3,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,,FALSE,9,,
575,Singapore,Leclerc,43.288,5,1,71,88,52,79,3.11,67,70,90,100,64,44,FALSE,,FALSE,9,,
